x,y,z
4.215671062469482422e+00,-1.353439331054687500e+01,-4.442955970764160156e+00
4.215671062469482422e+00,-1.346361732482910156e+01,-4.484272956848144531e+00
4.290670871734619141e+00,-1.333301925659179688e+01,-4.585575580596923828e+00
4.215671062469482422e+00,-1.326368236541748047e+01,-4.629871845245361328e+00
4.290670871734619141e+00,-1.317863464355468750e+01,-4.645708084106445312e+00
4.290670871734619141e+00,-1.301736736297607422e+01,-4.690186023712158203e+00
4.215671062469482422e+00,-1.302548599243164062e+01,-4.705926418304443359e+00
4.290670871734619141e+00,-1.293689918518066406e+01,-4.711301326751708984e+00
4.290670871734619141e+00,-1.285803222656250000e+01,-4.734749317169189453e+00
4.290670871734619141e+00,-1.279371261596679688e+01,-4.788397312164306641e+00
4.290670871734619141e+00,-1.272152709960937500e+01,-4.826012134552001953e+00
4.290670871734619141e+00,-1.263257980346679688e+01,-4.825782775878906250e+00
4.290670871734619141e+00,-1.255291080474853516e+01,-4.845102787017822266e+00
4.290670871734619141e+00,-1.247814273834228516e+01,-4.875484943389892578e+00
4.290670871734619141e+00,-1.238347244262695312e+01,-4.855617046356201172e+00
4.290670871734619141e+00,-1.231543922424316406e+01,-4.901786327362060547e+00
4.290670871734619141e+00,-1.224481678009033203e+01,-4.942269802093505859e+00
4.290670871734619141e+00,-1.214995193481445312e+01,-4.915258884429931641e+00
4.290670871734619141e+00,-1.207448959350585938e+01,-4.940917968750000000e+00
4.290670871734619141e+00,-1.199133014678955078e+01,-4.942990779876708984e+00
4.215671062469482422e+00,-1.189337730407714844e+01,-4.895773410797119141e+00
4.290670871734619141e+00,-1.182423210144042969e+01,-4.938446044921875000e+00
4.290670871734619141e+00,-1.174350357055664062e+01,-4.942472934722900391e+00
4.290670871734619141e+00,-1.166584777832031250e+01,-4.956054210662841797e+00
4.290670871734619141e+00,-1.150773525238037109e+01,-4.969671249389648438e+00
4.290670871734619141e+00,-1.142841243743896484e+01,-4.973275184631347656e+00
4.290670871734619141e+00,-1.134333896636962891e+01,-4.949058532714843750e+00
4.290670871734619141e+00,-1.125717735290527344e+01,-4.914466857910156250e+00
4.215671062469482422e+00,-1.119726371765136719e+01,-5.008438587188720703e+00
4.290670871734619141e+00,-1.111286926269531250e+01,-4.978589534759521484e+00
4.290670871734619141e+00,-1.103872013092041016e+01,-5.002913475036621094e+00
4.215671062469482422e+00,-1.096121025085449219e+01,-5.007545948028564453e+00
4.290670871734619141e+00,-1.080604267120361328e+01,-5.011653423309326172e+00
4.290670871734619141e+00,-1.073040485382080078e+01,-5.027554512023925781e+00
4.290670871734619141e+00,-1.065624332427978516e+01,-5.059070110321044922e+00
4.290670871734619141e+00,-1.058063507080078125e+01,-5.081341266632080078e+00
4.290670871734619141e+00,-1.042509365081787109e+01,-5.079291820526123047e+00
4.290670871734619141e+00,-1.034819126129150391e+01,-5.089432239532470703e+00
4.290670871734619141e+00,-1.026972866058349609e+01,-5.066889762878417969e+00
4.290670871734619141e+00,-1.011603260040283203e+01,-5.093512535095214844e+00
4.215671062469482422e+00,-1.011635494232177734e+01,-5.110859394073486328e+00
4.215671062469482422e+00,-1.003862571716308594e+01,-5.085802555084228516e+00
4.215671062469482422e+00,-9.961210250854492188e+00,-5.112323284149169922e+00
4.290670871734619141e+00,-9.884158134460449219e+00,-5.083238601684570312e+00
4.290670871734619141e+00,-9.806132316589355469e+00,-5.107750892639160156e+00
4.215671062469482422e+00,-9.728711128234863281e+00,-5.102913379669189453e+00
4.290670871734619141e+00,-9.650619506835937500e+00,-5.110773086547851562e+00
4.290670871734619141e+00,-9.572693824768066406e+00,-5.111769199371337891e+00
4.215671062469482422e+00,-9.414641380310058594e+00,-5.132108688354492188e+00
4.290670871734619141e+00,-9.339289665222167969e+00,-5.101404190063476562e+00
4.290670871734619141e+00,-9.255365371704101562e+00,-5.148096084594726562e+00
4.290670871734619141e+00,-9.177875518798828125e+00,-5.134784698486328125e+00
4.290670871734619141e+00,-9.018574714660644531e+00,-5.137255668640136719e+00
4.290670871734619141e+00,-8.934361457824707031e+00,-5.162627696990966797e+00
4.290670871734619141e+00,-8.854091644287109375e+00,-5.160831928253173828e+00
4.290670871734619141e+00,-8.773027420043945312e+00,-5.161502838134765625e+00
4.290670871734619141e+00,-8.620073318481445312e+00,-5.115446090698242188e+00
4.290670871734619141e+00,-8.526304244995117188e+00,-5.167712688446044922e+00
4.290670871734619141e+00,-8.453567504882812500e+00,-5.126995086669921875e+00
4.290670871734619141e+00,-8.360192298889160156e+00,-5.168108463287353516e+00
4.290670871734619141e+00,-8.279153823852539062e+00,-5.157979488372802734e+00
4.290670871734619141e+00,-8.108801841735839844e+00,-5.162314414978027344e+00
4.290670871734619141e+00,-8.024850845336914062e+00,-5.157309532165527344e+00
4.290670871734619141e+00,-7.934244632720947266e+00,-5.171088218688964844e+00
4.290670871734619141e+00,-7.843303680419921875e+00,-5.182683467864990234e+00
4.290670871734619141e+00,-7.755314826965332031e+00,-5.182951927185058594e+00
4.290670871734619141e+00,-7.672199249267578125e+00,-5.167852878570556641e+00
4.290670871734619141e+00,-7.586547851562500000e+00,-5.158384323120117188e+00
4.290670871734619141e+00,-7.468204021453857422e+00,-5.229969501495361328e+00
4.215671062469482422e+00,-7.395828723907470703e+00,-5.182426452636718750e+00
4.290670871734619141e+00,-7.267398834228515625e+00,-5.267780303955078125e+00
4.290670871734619141e+00,-7.186248779296875000e+00,-5.237718105316162109e+00
4.290670871734619141e+00,-7.084471702575683594e+00,-5.252718448638916016e+00
4.290670871734619141e+00,-6.978312015533447266e+00,-5.273804187774658203e+00
4.215671062469482422e+00,-6.865019798278808594e+00,-5.305959701538085938e+00
4.215671062469482422e+00,-6.769762992858886719e+00,-5.297727584838867188e+00
4.215671062469482422e+00,-6.668824195861816406e+00,-5.298609256744384766e+00
4.290670871734619141e+00,-6.525161743164062500e+00,-5.377388954162597656e+00
4.290670871734619141e+00,-6.427062034606933594e+00,-5.365893363952636719e+00
4.215671062469482422e+00,-6.334044933319091797e+00,-5.343515872955322266e+00
4.215671062469482422e+00,-6.209575653076171875e+00,-5.374066352844238281e+00
4.290670871734619141e+00,-6.197795391082763672e+00,-5.394372940063476562e+00
4.290670871734619141e+00,-6.088179588317871094e+00,-5.395176410675048828e+00
4.290670871734619141e+00,-5.852518558502197266e+00,-5.414863586425781250e+00
4.290670871734619141e+00,-5.725794315338134766e+00,-5.433597564697265625e+00
4.290670871734619141e+00,-5.621329307556152344e+00,-5.415129184722900391e+00
4.215671062469482422e+00,-5.499973773956298828e+00,-5.419492721557617188e+00
4.290670871734619141e+00,-5.382824897766113281e+00,-5.414762020111083984e+00
4.215671062469482422e+00,-5.291941165924072266e+00,-5.370912551879882812e+00
4.215671062469482422e+00,-5.163628578186035156e+00,-5.376922607421875000e+00
4.215671062469482422e+00,-5.042699813842773438e+00,-5.369885921478271484e+00
4.290670871734619141e+00,-4.904646396636962891e+00,-5.382117748260498047e+00
4.290670871734619141e+00,-4.761349201202392578e+00,-5.397170066833496094e+00
4.290670871734619141e+00,-4.670876502990722656e+00,-5.343803405761718750e+00
4.290670871734619141e+00,-4.523759841918945312e+00,-5.357231140136718750e+00
4.290670871734619141e+00,-4.409233093261718750e+00,-5.328857421875000000e+00
4.290670871734619141e+00,-4.270596027374267578e+00,-5.325787067413330078e+00
4.290670871734619141e+00,-4.161645889282226562e+00,-5.286638736724853516e+00
4.290670871734619141e+00,-4.020321846008300781e+00,-5.280757427215576172e+00
4.215671062469482422e+00,-3.896384716033935547e+00,-5.253311157226562500e+00
4.290670871734619141e+00,-3.788473606109619141e+00,-5.207115173339843750e+00
4.290670871734619141e+00,-3.622906684875488281e+00,-5.217095851898193359e+00
4.290670871734619141e+00,-1.498738670349121094e+01,-3.952312231063842773e+00
4.290670871734619141e+00,-1.432613754272460938e+01,-4.254985809326171875e+00
4.290670871734619141e+00,-1.414981269836425781e+01,-4.306242465972900391e+00
4.290670871734619141e+00,-1.404520225524902344e+01,-4.307564735412597656e+00
4.290670871734619141e+00,-1.357660293579101562e+01,-4.509869575500488281e+00
4.290670871734619141e+00,-1.347495937347412109e+01,-4.502756595611572266e+00
4.290670871734619141e+00,-1.324038696289062500e+01,-4.588544368743896484e+00
4.290670871734619141e+00,-1.095484161376953125e+01,-4.966682910919189453e+00
4.290670871734619141e+00,-1.003877162933349609e+01,-5.109385013580322266e+00
4.290670871734619141e+00,-9.961303710937500000e+00,-5.097235679626464844e+00
4.290670871734619141e+00,-9.729739189147949219e+00,-5.079188823699951172e+00
4.290670871734619141e+00,-9.419027328491210938e+00,-5.084967613220214844e+00
4.290670871734619141e+00,-9.104387283325195312e+00,-5.094083309173583984e+00
4.290670871734619141e+00,-7.384286403656005859e+00,-5.210537910461425781e+00
4.290670871734619141e+00,-6.877843856811523438e+00,-5.279510021209716797e+00
4.290670871734619141e+00,-6.754172325134277344e+00,-5.328896522521972656e+00
4.290670871734619141e+00,-6.662884712219238281e+00,-5.310124397277832031e+00
4.290670871734619141e+00,-6.297099113464355469e+00,-5.409059047698974609e+00
4.290670871734619141e+00,-5.964653015136718750e+00,-5.415957450866699219e+00
4.290670871734619141e+00,-5.514606952667236328e+00,-5.398097515106201172e+00
4.290670871734619141e+00,-5.258980274200439453e+00,-5.416635036468505859e+00
4.290670871734619141e+00,-5.134335041046142578e+00,-5.416515827178955078e+00
4.290670871734619141e+00,-5.019289016723632812e+00,-5.400722980499267578e+00
4.290670871734619141e+00,-3.921473979949951172e+00,-5.226948738098144531e+00
4.360671043395996094e+00,-1.513004112243652344e+01,-3.970042943954467773e+00
4.325670719146728516e+00,-1.501176643371582031e+01,-3.977302789688110352e+00
4.360671043395996094e+00,-1.493615150451660156e+01,-4.026611328125000000e+00
4.360671043395996094e+00,-1.486389160156250000e+01,-4.078934669494628906e+00
4.360671043395996094e+00,-1.475634574890136719e+01,-4.091898918151855469e+00
4.325670719146728516e+00,-1.465328979492187500e+01,-4.107606410980224609e+00
4.360671043395996094e+00,-1.459264183044433594e+01,-4.170395374298095703e+00
4.325670719146728516e+00,-1.447345924377441406e+01,-4.163828849792480469e+00
4.325670719146728516e+00,-1.438939666748046875e+01,-4.196936607360839844e+00
4.360671043395996094e+00,-1.434373378753662109e+01,-4.277010440826416016e+00
4.360671043395996094e+00,-1.426767921447753906e+01,-4.319435119628906250e+00
4.325670719146728516e+00,-1.412199401855468750e+01,-4.269598960876464844e+00
4.360671043395996094e+00,-1.407015323638916016e+01,-4.341288566589355469e+00
4.360671043395996094e+00,-1.390104103088378906e+01,-4.395001888275146484e+00
4.325670719146728516e+00,-1.389490413665771484e+01,-4.386262893676757812e+00
4.360671043395996094e+00,-1.383348178863525391e+01,-4.444937705993652344e+00
4.360671043395996094e+00,-1.373142623901367188e+01,-4.443208694458007812e+00
4.360671043395996094e+00,-1.365892028808593750e+01,-4.484428405761718750e+00
4.360671043395996094e+00,-1.358875465393066406e+01,-4.529132366180419922e+00
4.360671043395996094e+00,-1.341397857666015625e+01,-4.560925483703613281e+00
4.325670719146728516e+00,-1.333419227600097656e+01,-4.587596893310546875e+00
4.325670719146728516e+00,-1.324499130249023438e+01,-4.596714019775390625e+00
4.360671043395996094e+00,-1.311477661132812500e+01,-4.699986457824707031e+00
4.325670719146728516e+00,-1.301713085174560547e+01,-4.689727306365966797e+00
4.360671043395996094e+00,-1.295119476318359375e+01,-4.739880084991455078e+00
4.360671043395996094e+00,-1.287948322296142578e+01,-4.778992652893066406e+00
4.360671043395996094e+00,-1.279294776916503906e+01,-4.786768436431884766e+00
4.360671043395996094e+00,-1.271427059173583984e+01,-4.810051918029785156e+00
4.360671043395996094e+00,-1.263297939300537109e+01,-4.826692104339599609e+00
4.360671043395996094e+00,-1.254561328887939453e+01,-4.827937126159667969e+00
4.360671043395996094e+00,-1.246899127960205078e+01,-4.853196620941162109e+00
4.360671043395996094e+00,-1.240697002410888672e+01,-4.914923667907714844e+00
4.360671043395996094e+00,-1.230718421936035156e+01,-4.880177021026611328e+00
4.325670719146728516e+00,-1.222049903869628906e+01,-4.876166343688964844e+00
4.360671043395996094e+00,-1.216486644744873047e+01,-4.957403659820556641e+00
4.360671043395996094e+00,-1.208010005950927734e+01,-4.957419872283935547e+00
4.360671043395996094e+00,-1.190840530395507812e+01,-4.943836212158203125e+00
4.360671043395996094e+00,-1.182394504547119141e+01,-4.937484741210937500e+00
4.360671043395996094e+00,-1.174345302581787109e+01,-4.942295551300048828e+00
4.360671043395996094e+00,-1.166689014434814453e+01,-4.959881782531738281e+00
4.360671043395996094e+00,-1.150599575042724609e+01,-4.962598323822021484e+00
4.360671043395996094e+00,-1.142906475067138672e+01,-4.976075172424316406e+00
4.360671043395996094e+00,-1.135161590576171875e+01,-4.986700057983398438e+00
4.360671043395996094e+00,-1.127389335632324219e+01,-4.995233535766601562e+00
4.360671043395996094e+00,-1.111468410491943359e+01,-4.988602161407470703e+00
4.325670719146728516e+00,-1.104189109802246094e+01,-5.021730899810791016e+00
4.360671043395996094e+00,-1.096043014526367188e+01,-5.002544403076171875e+00
4.360671043395996094e+00,-1.080451679229736328e+01,-4.999969482421875000e+00
4.325670719146728516e+00,-1.080967140197753906e+01,-5.039433956146240234e+00
4.325670719146728516e+00,-1.073179721832275391e+01,-5.039344310760498047e+00
4.360671043395996094e+00,-1.065193080902099609e+01,-5.018206596374511719e+00
4.360671043395996094e+00,-1.050119113922119141e+01,-5.060665607452392578e+00
4.360671043395996094e+00,-1.042120647430419922e+01,-5.022243499755859375e+00
4.360671043395996094e+00,-1.034692287445068359e+01,-5.066673755645751953e+00
4.360671043395996094e+00,-1.026928615570068359e+01,-5.056670665740966797e+00
4.360671043395996094e+00,-1.011567401885986328e+01,-5.074165821075439453e+00
4.325670719146728516e+00,-1.003857994079589844e+01,-5.078278541564941406e+00
4.360671043395996094e+00,-9.961297035217285156e+00,-5.098309993743896484e+00
4.325670719146728516e+00,-9.807109832763671875e+00,-5.076128959655761719e+00
4.325670719146728516e+00,-9.728570938110351562e+00,-5.106146812438964844e+00
4.325670719146728516e+00,-9.650785446166992188e+00,-5.107789516448974609e+00
4.360671043395996094e+00,-9.571753501892089844e+00,-5.125562191009521484e+00
4.325670719146728516e+00,-9.415121078491210938e+00,-5.126956462860107422e+00
4.360671043395996094e+00,-9.338691711425781250e+00,-5.107078075408935547e+00
4.360671043395996094e+00,-9.256127357482910156e+00,-5.141639232635498047e+00
4.360671043395996094e+00,-9.172732353210449219e+00,-5.174165725708007812e+00
4.360671043395996094e+00,-9.018763542175292969e+00,-5.136046409606933594e+00
4.360671043395996094e+00,-8.942590713500976562e+00,-5.113798141479492188e+00
4.360671043395996094e+00,-8.858799934387207031e+00,-5.134863853454589844e+00
4.360671043395996094e+00,-8.777363777160644531e+00,-5.139161109924316406e+00
4.360671043395996094e+00,-8.603889465332031250e+00,-5.189043045043945312e+00
4.360671043395996094e+00,-8.541904449462890625e+00,-5.100727081298828125e+00
4.360671043395996094e+00,-8.444650650024414062e+00,-5.163247108459472656e+00
4.360671043395996094e+00,-8.354485511779785156e+00,-5.190131664276123047e+00
4.360671043395996094e+00,-8.287853240966796875e+00,-5.126040935516357422e+00
4.360671043395996094e+00,-8.122884750366210938e+00,-5.115232467651367188e+00
4.360671043395996094e+00,-8.019514083862304688e+00,-5.174379348754882812e+00
4.325670719146728516e+00,-7.926173210144042969e+00,-5.195824623107910156e+00
4.360671043395996094e+00,-7.849996566772460938e+00,-5.163000106811523438e+00
4.360671043395996094e+00,-7.749761581420898438e+00,-5.198644638061523438e+00
4.325670719146728516e+00,-7.661778450012207031e+00,-5.196180820465087891e+00
4.325670719146728516e+00,-7.574500083923339844e+00,-5.189924716949462891e+00
4.360671043395996094e+00,-7.475564479827880859e+00,-5.211392879486083984e+00
4.325670719146728516e+00,-7.383514881134033203e+00,-5.212416648864746094e+00
4.360671043395996094e+00,-7.268853187561035156e+00,-5.264358997344970703e+00
4.360671043395996094e+00,-7.189197540283203125e+00,-5.231014728546142578e+00
4.360671043395996094e+00,-7.079683303833007812e+00,-5.263251304626464844e+00
4.360671043395996094e+00,-6.964931488037109375e+00,-5.302294731140136719e+00
4.360671043395996094e+00,-6.851723670959472656e+00,-5.333384513854980469e+00
4.360671043395996094e+00,-6.743151664733886719e+00,-5.350927352905273438e+00
4.360671043395996094e+00,-6.643224716186523438e+00,-5.348243236541748047e+00
